time,googl,amzn,aapl,fb,dji,sp500,nasdaq,spy,fdn,ivw,iyw,vug,AI,android,android vr,apple,enterprise software,facebook,gmail,google assistant,google glass,google news,google play,google,IaaS,pixel,self-driving car,uber,virtual reality,youtube
2016-01-19,719.080017,574.47998,92.325813,95.260002,16016.019531,1881.3299559999998,4476.950195,179.875031,64.940002,103.351265,94.498779,94.574501,89.0,81.0,12.428571428571427,46.85714285714285,64.85714285714286,98.57142857142857,94.57142857142857,5.0,86.42857142857143,66.57142857142857,83.28571428571429,97.85714285714286,62.0,17.0,9.142857142857142,53.28571428571429,19.0,98.71428571428572
2016-01-20,718.5599980000001,571.77002,92.449989,94.349998,15766.740234,1859.3299559999998,4471.689941,177.569931,64.550003,102.547775,94.04937,93.865234,89.0,81.0,12.142857142857142,47.28571428571429,65.28571428571429,98.85714285714286,94.85714285714286,5.0,89.14285714285714,66.85714285714286,83.42857142857143,98.28571428571428,62.0,17.0,8.714285714285715,53.42857142857143,19.0,98.57142857142857
2016-01-21,726.669983,575.02002,91.981964,94.160004,15882.679688,1868.9899899999998,4472.060059,178.564651,64.660004,102.847862,94.205696,94.321884,89.0,81.0,11.857142857142858,47.714285714285715,65.71428571428571,99.14285714285714,95.14285714285714,5.0,91.85714285714286,67.14285714285714,83.57142857142857,98.71428571428572,62.0,17.0,8.285714285714286,53.57142857142857,19.0,98.42857142857143
2016-01-22,745.460022,596.380005,96.872398,97.940002,16093.509766,1906.9000239999998,4591.180176,182.227982,66.279999,105.200294,96.950859,96.585686,89.0,81.0,11.571428571428573,48.14285714285714,66.14285714285714,99.42857142857143,95.42857142857143,5.0,94.57142857142857,67.42857142857143,83.71428571428571,99.14285714285714,62.0,17.0,7.857142857142858,53.714285714285715,19.0,98.28571428571428
2016-01-23,741.5133463333333,596.430013,96.241989,97.630002,16024.079753,1896.9600013333331,4566.950195333334,181.309769,65.90333333333334,104.77756466666666,96.46239466666667,96.158183,89.0,81.0,11.285714285714285,48.57142857142857,66.57142857142857,99.71428571428572,95.71428571428572,5.0,97.28571428571428,67.71428571428571,83.85714285714286,99.57142857142857,62.0,17.0,7.428571428571429,53.85714285714285,19.0,98.14285714285714
2016-01-24,737.5666706666667,596.480021,95.61158,97.320002,15954.64974,1887.0199786666665,4542.720214666667,180.391556,65.52666766666667,104.35483533333334,95.97393033333333,95.73068,89.0,81.0,11.0,49.0,67.0,100.0,96.0,5.0,100.0,68.0,84.0,100.0,62.0,17.0,7.0,54.0,19.0,98.0
2016-01-25,733.619995,596.530029,94.981171,97.010002,15885.219727000002,1877.0799559999998,4518.490234000001,179.473343,65.150002,103.932106,95.485466,95.303177,87.85714285714286,81.42857142857143,11.285714285714285,48.714285714285715,67.42857142857143,100.0,95.85714285714286,5.0,99.0,68.14285714285714,84.42857142857143,99.71428571428572,63.14285714285714,17.0,8.0,54.42857142857143,19.142857142857142,98.14285714285714
2016-01-26,733.789978,601.25,95.506508,97.339996,16167.230469,1903.630005,4567.669922,181.92189,65.620003,104.95826699999999,96.41355899999999,96.2845,86.7142857142857,81.85714285714286,11.571428571428573,48.42857142857143,67.85714285714286,100.0,95.71428571428572,5.0,98.0,68.28571428571429,84.85714285714286,99.42857142857143,64.28571428571429,17.0,9.0,54.85714285714285,19.285714285714285,98.28571428571428
2016-01-27,717.580017,583.349976,89.231094,94.449997,15944.459961000002,1882.949951,4468.169922,179.941986,63.970001,103.244789,93.912598,94.574501,85.57142857142857,82.28571428571429,11.857142857142858,48.14285714285714,68.28571428571429,100.0,95.57142857142857,5.0,97.0,68.42857142857143,85.28571428571429,99.14285714285714,65.42857142857143,17.0,10.0,55.28571428571429,19.428571428571427,98.42857142857143
2016-01-28,748.299988,635.349976,89.871048,109.110001,16069.639647999998,1893.359985,4506.680176,180.879349,65.379997,103.932106,95.417076,95.079735,84.42857142857143,82.71428571428571,12.142857142857142,47.85714285714285,68.71428571428571,100.0,95.42857142857143,5.0,96.0,68.57142857142857,85.71428571428571,98.85714285714286,66.57142857142857,17.0,11.0,55.714285714285715,19.571428571428573,98.57142857142857
2016-01-29,761.349976,587.0,92.975334,112.209999,16466.300781,1940.2399899999998,4613.950195,185.288696,66.07,106.30387900000001,98.68004599999999,97.158928,83.28571428571429,83.14285714285714,12.428571428571427,47.57142857142857,69.14285714285714,100.0,95.28571428571428,5.0,95.0,68.71428571428571,86.14285714285714,98.57142857142857,67.71428571428571,17.0,12.0,56.14285714285714,19.714285714285715,98.71428571428572
2016-01-30,764.4899906666667,582.9366660000001,92.68560266666667,113.16999799999999,16460.59375,1939.9533283333333,4616.090169,185.26637766666664,66.32999933333333,106.38133,98.73214466666666,97.23665366666667,82.14285714285714,83.57142857142857,12.714285714285715,47.28571428571429,69.57142857142857,100.0,95.14285714285714,5.0,94.0,68.85714285714286,86.57142857142857,98.28571428571428,68.85714285714286,17.0,13.0,56.57142857142857,19.857142857142858,98.85714285714286
2016-01-31,767.6300053333333,578.873332,92.39587133333333,114.129997,16454.886719000002,1939.6666666666665,4618.230143000001,185.24405933333333,66.58999866666666,106.45878100000002,98.78424333333334,97.31437933333333,81.0,84.0,13.0,47.0,70.0,100.0,95.0,5.0,93.0,69.0,87.0,98.0,70.0,17.0,14.0,57.0,20.0,99.0
2016-02-01,770.77002,574.8099980000001,92.10614,115.089996,16449.179688,1939.380005,4620.370117,185.22174099999998,66.849998,106.53623200000001,98.836342,97.392105,81.28571428571429,83.71428571428571,12.857142857142858,46.85714285714285,69.71428571428571,99.71428571428572,94.57142857142857,5.0,91.57142857142857,69.0,87.2857142857143,97.71428571428572,69.71428571428571,17.0,13.428571428571427,56.28571428571429,19.714285714285715,98.85714285714286
2016-02-02,780.909973,552.099976,90.243576,114.610001,16153.540038999998,1903.030029,4516.950195,181.883652,65.120003,104.735619,96.755486,95.682106,81.57142857142857,83.42857142857143,12.714285714285715,46.714285714285715,69.42857142857143,99.42857142857143,94.14285714285714,5.0,90.14285714285714,69.0,87.57142857142857,97.42857142857143,69.42857142857143,17.0,12.857142857142858,55.57142857142857,19.428571428571427,98.71428571428572
2016-02-03,749.380005,531.070007,92.029724,112.690002,16336.660156,1912.530029,4504.240234000001,182.97401399999998,64.269997,104.79370899999999,96.452637,95.91529799999999,81.85714285714286,83.14285714285714,12.571428571428573,46.57142857142857,69.14285714285714,99.14285714285714,93.71428571428572,5.0,88.7142857142857,69.0,87.85714285714286,97.14285714285714,69.14285714285714,17.0,12.285714285714285,54.85714285714285,19.142857142857142,98.57142857142857
2016-02-04,730.030029,536.26001,92.76918,110.489998,16416.580078,1915.449951,4509.560059,183.26097099999998,64.629997,104.600082,96.775024,95.99301899999999,82.14285714285714,82.85714285714286,12.428571428571427,46.42857142857143,68.85714285714286,98.85714285714286,93.28571428571428,5.0,87.2857142857143,69.0,88.14285714285714,96.85714285714286,68.85714285714286,17.0,11.714285714285715,54.14285714285714,18.857142857142858,98.42857142857143
2016-02-05,703.76001,502.130005,90.291489,104.07,16204.969727000002,1880.050049,4363.140136999999,179.76980600000002,60.0,101.783005,93.209213,93.12683100000001,82.42857142857143,82.57142857142857,12.285714285714285,46.28571428571429,68.57142857142857,98.57142857142857,92.85714285714286,5.0,85.85714285714286,69.0,88.42857142857143,96.57142857142857,68.57142857142857,17.0,11.142857142857142,53.42857142857143,18.571428571428573,98.28571428571428
2016-02-06,703.893331,497.45333866666664,90.60840633333333,102.63,16145.663086333334,1871.180013,4336.676758,178.9631806666667,59.30000066666667,101.21829233333334,92.74354266666667,92.52444700000001,82.71428571428571,82.28571428571429,12.142857142857142,46.14285714285714,68.28571428571429,98.28571428571428,92.42857142857143,5.0,84.42857142857143,69.0,88.7142857142857,96.28571428571428,68.28571428571429,17.0,10.571428571428571,52.714285714285715,18.285714285714285,98.14285714285714
2016-02-07,704.026652,492.7766723333333,90.92532366666667,101.19,16086.356445666668,1862.3099770000001,4310.213379,178.15655533333333,58.60000133333333,100.65357966666667,92.27787233333333,91.92206300000001,83.0,82.0,12.0,46.0,68.0,98.0,92.0,5.0,83.0,69.0,89.0,96.0,68.0,17.0,10.0,52.0,18.0,98.0
2016-02-08,704.159973,488.10000599999995,91.242241,99.75,16027.049805,1853.439941,4283.75,177.34993,57.900002,100.08886700000001,91.812202,91.31967900000001,83.42857142857143,81.85714285714286,12.285714285714285,46.14285714285714,67.42857142857143,98.0,93.0,5.0,83.28571428571429,68.85714285714286,88.14285714285714,96.14285714285714,68.42857142857143,16.857142857142858,9.571428571428571,51.85714285714285,18.285714285714285,97.85714285714286
2016-02-09,701.02002,482.07000700000003,91.223038,99.540001,16014.379883000001,1852.209961,4268.759765999999,177.359482,57.330002,100.37930300000001,91.411659,91.358536,83.85714285714286,81.71428571428571,12.571428571428573,46.28571428571429,66.85714285714286,98.0,94.0,5.0,83.57142857142857,68.71428571428571,87.2857142857143,96.28571428571428,68.85714285714286,16.714285714285715,9.142857142857142,51.714285714285715,18.571428571428573,97.71428571428572
2016-02-10,706.849976,490.48001100000005,90.531593,101.0,15914.740234,1851.859985,4283.589844,177.206451,58.209998999999996,100.718109,91.56796999999999,91.698601,84.28571428571429,81.57142857142857,12.857142857142858,46.42857142857143,66.28571428571429,98.0,95.0,5.0,83.85714285714286,68.57142857142857,86.42857142857143,96.42857142857143,69.28571428571429,16.571428571428573,8.714285714285715,51.57142857142857,18.857142857142858,97.57142857142857
2016-02-11,706.3599849999999,503.82000700000003,89.98419200000001,101.910004,15660.179688,1829.0799559999998,4266.839844,174.901367,58.84,99.846855,91.44096400000001,90.89218100000001,84.71428571428571,81.42857142857143,13.142857142857142,46.57142857142857,65.71428571428571,98.0,96.0,5.0,84.14285714285714,68.42857142857143,85.57142857142857,96.57142857142857,69.71428571428571,16.428571428571427,8.285714285714286,51.42857142857143,19.142857142857142,97.42857142857143
2016-02-12,706.8900150000001,507.079987,90.262688,102.010002,15973.839844,1864.780029,4337.509765999999,178.507278,59.66,101.424812,92.642593,92.48558,85.14285714285714,81.28571428571429,13.428571428571427,46.714285714285715,65.14285714285714,98.0,97.0,5.0,84.42857142857143,68.28571428571429,84.71428571428571,96.71428571428572,70.14285714285714,16.285714285714285,7.857142857142858,51.28571428571429,19.428571428571427,97.28571428571428
2016-02-13,709.5775150000001,510.58498425,90.8989165,101.91000174999999,16029.482422000001,1872.48001075,4362.1223147499995,179.26050525000002,60.0975,101.889486,93.1261765,92.93494,85.57142857142857,81.14285714285714,13.714285714285715,46.85714285714285,64.57142857142857,98.0,98.0,5.0,84.71428571428571,68.14285714285714,83.85714285714286,96.85714285714286,70.57142857142857,16.142857142857142,7.428571428571429,51.14285714285714,19.714285714285715,97.14285714285714
2016-02-14,712.2650150000001,514.0899815,91.535145,101.8100015,16085.125,1880.1799925,4386.7348635,180.0137325,60.535,102.35416000000001,93.60976,93.3843,86.0,81.0,14.0,47.0,64.0,98.0,99.0,5.0,85.0,68.0,83.0,97.0,71.0,16.0,7.0,51.0,20.0,97.0
2016-02-15,714.9525150000001,517.59497875,92.1713735,101.71000125,16140.767577999999,1887.8799742499998,4411.347412249999,180.76695975,60.9725,102.818834,94.0933435,93.83366,86.42857142857143,81.0,14.428571428571427,47.0,64.85714285714286,98.0,98.85714285714286,5.0,85.71428571428571,68.0,83.42857142857143,97.14285714285714,69.71428571428571,16.142857142857142,8.142857142857142,52.0,20.714285714285715,97.14285714285714
2016-02-16,717.6400150000001,521.099976,92.807602,101.610001,16196.410156,1895.5799559999998,4435.959961,181.52018700000002,61.41,103.283508,94.576927,94.28302,86.85714285714286,81.0,14.857142857142858,47.0,65.71428571428571,98.0,98.71428571428572,5.0,86.42857142857143,68.0,83.85714285714286,97.28571428571428,68.42857142857143,16.285714285714285,9.285714285714283,53.0,21.428571428571427,97.28571428571428
2016-02-17,731.969971,534.099976,94.228897,105.199997,16453.830078,1926.819946,4534.060059,184.485275,63.32,105.17124199999999,96.88247700000001,96.15818,87.2857142857143,81.0,15.285714285714285,47.0,66.57142857142857,98.0,98.57142857142857,5.0,87.14285714285714,68.0,84.28571428571429,97.42857142857143,67.14285714285714,16.428571428571427,10.428571428571429,54.0,22.142857142857146,97.42857142857143
2016-02-18,717.51001,525.0,92.442665,103.470001,16413.429688,1917.8299559999998,4487.540039,183.72963000000001,62.709998999999996,104.42583499999999,96.286552,95.361488,87.7142857142857,81.0,15.714285714285715,47.0,67.42857142857143,98.0,98.42857142857143,5.0,87.85714285714286,68.0,84.71428571428571,97.57142857142857,65.85714285714286,16.571428571428573,11.571428571428573,55.0,22.857142857142854,97.57142857142857
2016-02-19,722.1099849999999,534.900024,92.23138399999999,104.57,16391.990234,1917.780029,4504.430176,183.643555,63.200001,104.716255,96.569878,95.63353000000001,88.14285714285714,81.0,16.142857142857142,47.0,68.28571428571429,98.0,98.28571428571428,5.0,88.57142857142857,68.0,85.14285714285714,97.71428571428572,64.57142857142857,16.714285714285715,12.714285714285715,56.0,23.57142857142857,97.71428571428572
2016-02-20,724.4233193333333,543.100016,92.50028466666666,105.43333466666667,16468.213541333334,1927.0200193333333,4526.490071666667,184.52989233333332,63.63999966666667,105.16802200000001,97.00949133333334,96.09989200000001,88.57142857142857,81.0,16.57142857142857,47.0,69.14285714285714,98.0,98.14285714285714,5.0,89.2857142857143,68.0,85.57142857142857,97.85714285714286,63.28571428571429,16.857142857142858,13.857142857142858,57.0,24.285714285714285,97.85714285714286
2016-02-21,726.7366536666666,551.300008,92.76918533333333,106.29666933333333,16544.436848666668,1936.2600096666667,4548.549967333333,185.41622966666665,64.07999833333334,105.619789,97.44910466666667,96.566254,89.0,81.0,17.0,47.0,70.0,98.0,98.0,5.0,90.0,68.0,86.0,98.0,62.0,17.0,15.0,58.0,25.0,98.0
2016-02-22,729.049988,559.5,93.03808599999999,107.160004,16620.660156,1945.5,4570.609863000001,186.30256699999998,64.519997,106.071556,97.88871800000001,97.032616,88.7142857142857,80.71428571428571,17.142857142857142,46.85714285714285,70.0,97.71428571428572,98.28571428571428,5.0,89.2857142857143,68.14285714285714,85.28571428571429,98.14285714285714,61.714285714285715,16.857142857142858,18.428571428571427,56.85714285714285,25.142857142857146,97.71428571428572
2016-02-23,717.289978,552.9400019999999,90.934929,105.459999,16431.779297,1921.27002,4503.580078,183.949631,63.450001,104.91953999999998,96.04231300000001,95.92501800000001,88.42857142857143,80.42857142857143,17.285714285714285,46.714285714285715,70.0,97.42857142857143,98.57142857142857,5.0,88.57142857142857,68.28571428571429,84.57142857142857,98.28571428571428,61.42857142857143,16.714285714285715,21.857142857142854,55.714285714285715,25.285714285714285,97.42857142857143
2016-02-24,720.900024,554.039978,92.289017,106.879997,16484.990234,1929.800049,4542.609863000001,184.79132099999998,64.029999,105.471352,96.970421,96.527397,88.14285714285714,80.14285714285714,17.428571428571427,46.57142857142857,70.0,97.14285714285714,98.85714285714286,5.0,87.85714285714286,68.42857142857143,83.85714285714286,98.42857142857143,61.14285714285714,16.571428571428573,25.285714285714285,54.57142857142857,25.42857142857143,97.14285714285714
2016-02-25,729.119995,555.150024,92.922836,108.07,16697.289063,1951.699951,4582.200195,187.029465,64.970001,106.74920700000001,98.172035,97.60585,87.85714285714286,79.85714285714286,17.571428571428573,46.42857142857143,70.0,96.85714285714286,99.14285714285714,5.0,87.14285714285714,68.57142857142857,83.14285714285714,98.57142857142857,60.85714285714285,16.428571428571427,28.714285714285715,53.42857142857143,25.57142857142857,96.85714285714286
2016-02-26,724.8599849999999,555.22998,93.066895,107.91999799999999,16639.970703,1948.050049,4590.470215,186.599075,65.589996,106.458794,98.01571700000001,97.57672099999999,87.57142857142857,79.57142857142857,17.714285714285715,46.28571428571429,70.0,96.57142857142857,99.42857142857143,5.0,86.42857142857143,68.71428571428571,82.42857142857143,98.71428571428572,60.57142857142857,16.285714285714285,32.14285714285714,52.28571428571429,25.714285714285715,96.57142857142857
2016-02-27,722.3133136666667,554.32666,92.99647033333333,107.58666466666666,16598.813802,1942.7766926666666,4579.630208333334,186.111267,65.50333133333334,106.14578266666666,97.82359333333333,97.30790966666666,87.2857142857143,79.28571428571429,17.857142857142858,46.14285714285714,70.0,96.28571428571428,99.71428571428572,5.0,85.71428571428571,68.85714285714286,81.71428571428571,98.85714285714286,60.28571428571429,16.142857142857142,35.57142857142857,51.14285714285714,25.857142857142854,96.28571428571428
2016-02-28,719.7666423333333,553.42334,92.92604566666667,107.25333133333332,16557.656901,1937.5033363333334,4568.790201666667,185.623459,65.41666666666667,105.83277133333334,97.63146966666667,97.03909833333333,87.0,79.0,18.0,46.0,70.0,96.0,100.0,5.0,85.0,69.0,81.0,99.0,60.0,16.0,39.0,50.0,26.0,96.0
2016-02-29,717.219971,552.52002,92.855621,106.91999799999999,16516.5,1932.22998,4557.950195,185.135651,65.33000200000001,105.51976,97.439346,96.770287,87.85714285714286,79.42857142857143,18.428571428571427,45.85714285714285,69.71428571428571,96.14285714285714,99.71428571428572,5.0,84.14285714285714,68.85714285714286,81.28571428571429,98.85714285714286,60.85714285714285,16.142857142857142,36.42857142857143,50.28571428571429,26.142857142857146,96.42857142857143
2016-03-01,742.169983,579.039978,96.54334300000001,109.82,16865.080078,1978.3499760000002,4689.600098,189.487625,67.349998,108.25938400000001,100.477592,99.451881,88.7142857142857,79.85714285714286,18.857142857142858,45.714285714285715,69.42857142857143,96.28571428571428,99.42857142857143,5.0,83.28571428571429,68.71428571428571,81.57142857142857,98.71428571428572,61.714285714285715,16.285714285714285,33.857142857142854,50.57142857142857,26.285714285714285,96.85714285714286
2016-03-02,739.47998,580.210022,96.754623,109.949997,16899.320313,1986.449951,4703.419922,190.338898,67.610001,108.375557,100.72183199999999,99.393578,89.57142857142857,80.28571428571429,19.285714285714285,45.57142857142857,69.14285714285714,96.42857142857143,99.14285714285714,5.0,82.42857142857143,68.57142857142857,81.85714285714286,98.57142857142857,62.57142857142857,16.428571428571427,31.285714285714285,50.85714285714285,26.42857142857143,97.28571428571428
2016-03-03,731.590027,577.48999,97.474876,109.58000200000001,16943.900391,1993.4000239999998,4707.419922,191.084915,67.800003,108.44331399999999,100.70229300000001,99.714203,90.42857142857143,80.71428571428571,19.714285714285715,45.42857142857143,68.85714285714286,96.57142857142857,98.85714285714286,5.0,81.57142857142857,68.42857142857143,82.14285714285714,98.42857142857143,63.42857142857143,16.571428571428573,28.714285714285715,51.14285714285714,26.57142857142857,97.71428571428572
2016-03-04,730.219971,575.1400150000001,98.924988,108.389999,17006.769531,1999.9899899999998,4717.02002,191.70665,67.879997,108.69502299999999,101.053993,99.937675,91.28571428571428,81.14285714285714,20.142857142857142,45.28571428571429,68.57142857142857,96.71428571428572,98.57142857142857,5.0,80.71428571428571,68.28571428571429,82.42857142857143,98.28571428571428,64.28571428571429,16.714285714285715,26.142857142857146,51.42857142857143,26.714285714285715,98.14285714285714
2016-03-05,724.41331,571.0266726666667,98.56005866666666,107.50333366666666,17029.162760333333,2000.5799966666666,4714.09668,191.757665,67.633331,108.54013099999999,100.86838,99.86966166666666,92.14285714285714,81.57142857142857,20.57142857142857,45.14285714285714,68.28571428571429,96.85714285714286,98.28571428571428,5.0,79.85714285714286,68.14285714285714,82.71428571428571,98.14285714285714,65.14285714285714,16.857142857142858,23.57142857142857,51.714285714285715,26.857142857142854,98.57142857142857
2016-03-06,718.606649,566.9133303333333,98.19512933333334,106.61666833333334,17051.555989666667,2001.1700033333334,4711.17334,191.80867999999998,67.38666500000001,108.385239,100.68276700000001,99.80164833333333,93.0,82.0,21.0,45.0,68.0,97.0,98.0,5.0,79.0,68.0,83.0,98.0,66.0,17.0,21.0,52.0,27.0,99.0
2016-03-07,712.799988,562.799988,97.8302,105.730003,17073.949219,2001.7600100000002,4708.25,191.859695,67.139999,108.230347,100.49715400000001,99.73363499999999,92.42857142857143,81.57142857142857,21.428571428571427,45.0,68.57142857142857,97.0,98.0,5.0,80.28571428571429,68.0,83.28571428571429,97.85714285714286,66.0,16.857142857142858,20.571428571428573,52.28571428571429,27.57142857142857,98.57142857142857
2016-03-08,713.530029,560.26001,97.02350600000001,105.93,16964.099609,1979.2600100000002,4648.819824,189.764999,66.07,107.42685700000001,99.774208,98.69403100000001,91.85714285714286,81.14285714285714,21.857142857142854,45.0,69.14285714285714,97.0,98.0,5.0,81.57142857142857,68.0,83.57142857142857,97.71428571428572,66.0,16.714285714285715,20.142857142857142,52.57142857142857,28.142857142857146,98.14285714285714
2016-03-09,725.409973,559.469971,97.10994699999999,107.510002,17000.359375,1989.2600100000002,4674.379883,190.702347,66.410004,108.036736,100.760902,99.072952,91.28571428571428,80.71428571428571,22.285714285714285,45.0,69.71428571428571,97.0,98.0,5.0,82.85714285714286,68.0,83.85714285714286,97.57142857142857,66.0,16.571428571428573,19.714285714285715,52.85714285714285,28.714285714285715,97.71428571428572
2016-03-10,732.169983,558.929993,97.157944,107.32,16995.130859,1989.569946,4662.160156,190.855408,65.83000200000001,107.99800900000001,100.614372,99.12153599999999,90.71428571428572,80.28571428571429,22.714285714285715,45.0,70.28571428571429,97.0,98.0,5.0,84.14285714285714,68.0,84.14285714285714,97.42857142857143,66.0,16.428571428571427,19.285714285714285,53.14285714285714,29.285714285714285,97.28571428571428
