2016-01-05,0.015596174474885482
2016-01-06,-0.01641690322605427
2016-01-07,-0.13678203356205698
2016-01-08,-0.07529367876505821
2016-01-09,0.005372859957579967
2016-01-10,0.005372859957580189
2016-01-11,0.005372859957579967
2016-01-12,0.09156119644881411
2016-01-13,-0.192300734938482
2016-01-14,0.08820312228623584
2016-01-15,-0.15595991651277963
2016-01-16,0.01602509917766315
2016-01-17,0.01602509917766226
2016-01-18,0.01602509917766226
2016-01-19,0.016025099177662927
2016-01-20,-0.0038804795604334696
2016-01-21,0.06051823304134252
2016-01-22,0.1402148042268785
2016-01-23,-0.0294508359428447
2016-01-24,-0.029450835942844034
2016-01-25,-0.029450835942844922
2016-01-26,0.001268445108969729
2016-01-27,-0.120961777042631
2016-01-28,0.22923820007081352
2016-01-29,0.09738146432708905
2016-01-30,0.023431379879318204
2016-01-31,0.023431379879317316
2016-02-01,0.023431379879318093
2016-02-02,0.07566623596495736
2016-02-03,-0.23528254999362996
2016-02-04,-0.14439315940934438
2016-02-05,-0.19603182149443077
2016-02-06,0.0009948663711840666
2016-02-07,0.0009948663711838446
2016-02-08,0.0009948663711840666
2016-02-09,-0.023430919711055376
2016-02-10,0.04350422791518982
2016-02-11,-0.0036564049780811736
2016-02-12,0.003955183524866124
2016-02-13,0.02005463034748023
2016-02-14,0.02005463034748023
2016-02-15,0.02005463034748023
2016-02-16,0.02005463034748023
2016-02-17,0.1069328262234992
2016-02-18,-0.10790294797915556
2016-02-19,0.034325878412148736
2016-02-20,0.017262535786096933
2016-02-21,0.017262535786096267
2016-02-22,0.017262535786096933
2016-02-23,-0.08775540592843534
2016-02-24,0.026938842071590585
2016-02-25,0.06133896925470017
2016-02-26,-0.03178899565639837
2016-02-27,-0.019003740355915788
2016-02-28,-0.019003740355916454
2016-02-29,-0.019003740355915788
2016-03-01,0.18618168105123556
2016-03-02,-0.02007330820413533
2016-03-03,-0.05887631288334583
2016-03-04,-0.010223615492222171
2016-03-05,-0.043330396244885216
2016-03-06,-0.043330396244886105
2016-03-07,-0.043330396244885216
2016-03-08,0.005447703216188149
2016-03-09,0.08865037598837788
2016-03-10,0.05044446574707684
2016-03-11,0.09476987760690725
2016-03-12,0.013357304147946003
2016-03-13,0.013357304147946891
2016-03-14,0.013357304147946003
2016-03-15,0.002462648909166365
2016-03-16,0.05066809259814731
2016-03-17,0.008357613289684318
2016-03-18,-0.022908969506669763
2016-03-19,0.016789923081611313
2016-03-20,0.016789923081611313
2016-03-21,0.016789923081611313
2016-03-22,-0.015745104823713163
2016-03-23,-0.018580773588435573
2016-03-24,-0.02029693505520669
2016-03-25,-0.002910249603051529
2016-03-26,-0.002910249603052195
2016-03-27,-0.002910249603052417
2016-03-28,-0.002910249603051307
2016-03-29,0.09409808666675401
2016-03-30,0.018282450235121317
2016-03-31,-0.04059432530388163
2016-04-01,0.05051870705584971
2016-04-02,-0.011317622006259853
2016-04-03,-0.011317622006259964
2016-04-04,-0.011317622006259853
2016-04-05,-0.04887724209132316
2016-04-06,0.07089078634458124
2016-04-07,-0.059324484434616576
2016-04-08,-0.00485060131608972
2016-04-09,-0.004800656891562616
2016-04-10,-0.004800656891562616
2016-04-11,-0.004800656891562616
2016-04-12,0.050593851289375213
2016-04-13,0.05663775348090905
2016-04-14,0.025968727778123202
2016-04-15,0.034400574914391635
2016-04-16,0.019103183961083015
2016-04-17,0.019103183961084014
2016-04-18,0.019103183961083126
2016-04-19,-0.08529275701926908
2016-04-20,-0.009924836945437998
2016-04-21,0.03790804208145693
2016-04-22,-0.31512805152799306
2016-04-23,0.011044043268474413
2016-04-24,0.011044043268473303
2016-04-25,0.011044043268474413
2016-04-26,-0.12566344800989238
2016-04-27,-0.029176953742745537
2016-04-28,-0.12238006288736814
2016-04-29,0.021043422497601716
2016-04-30,0.01624261636227886
2016-05-01,0.01624261636227975
2016-05-02,0.01624261636227886
2016-05-03,-0.044549046173089746
2016-05-04,0.02186415871096048
2016-05-05,0.024923909520224274
2016-05-06,0.07812889233631148
2016-05-07,0.00982524409651031
2016-05-08,0.0098252440965092
2016-05-09,0.00982524409651031
2016-05-10,0.07648742737178482
2016-05-11,-0.06589124721747552
2016-05-12,-0.018506084548380874
2016-05-13,-0.024177414615640158
2016-05-14,0.013605984051650699
2016-05-15,0.013605984051651587
2016-05-16,0.013605984051650699
2016-05-17,-0.07544261657607465
2016-05-18,0.0118650804567495
2016-05-19,-0.04828058792250678
2016-05-20,0.04775818252465114
2016-05-21,-0.011093840936636123
2016-05-22,-0.011093840936636123
2016-05-23,-0.011093840936636123
2016-05-24,0.11775354361582058
2016-05-25,0.037832897847931424
2016-05-26,-0.008730633145241473
2016-05-27,0.0796214194898226
2016-05-28,0.0023319337613347813
2016-05-29,0.0023319337613350033
2016-05-30,0.0023319337613347813
2016-05-31,0.0023319337613350033
2016-06-01,-0.002909910073496169
2016-06-02,-0.03126658279635408
2016-06-03,-0.06275726256162706
2016-06-04,-0.014426864533976902
2016-06-05,-0.01442686453397668
2016-06-06,-0.014426864533976902
2016-06-07,0.007686270080812241
2016-06-08,0.08835205263506363
2016-06-09,-0.0030592956157937667
2016-06-10,-0.06962234869780048
2016-06-11,-0.003258481313650252
2016-06-12,-0.0032584813136509183
2016-06-13,-0.003258481313650252
2016-06-14,0.010223160298752143
2016-06-15,-0.007909904394072464
2016-06-16,-0.05924978793237279
2016-06-17,-0.14924376072543422
2016-06-18,0.004676316939710379
2016-06-19,0.004676316939710379
2016-06-20,0.004676316939710157
2016-06-21,0.020521017099747185
