date,android
2016-08-21,83.0
2016-08-22,82.57142857142857
2016-08-23,82.14285714285714
2016-08-24,81.71428571428571
2016-08-25,81.28571428571429
2016-08-26,80.85714285714286
2016-08-27,80.42857142857143
2016-08-28,80.0
2016-08-29,79.71428571428571
2016-08-30,79.42857142857143
2016-08-31,79.14285714285714
2016-09-01,78.85714285714286
2016-09-02,78.57142857142857
2016-09-03,78.28571428571429
2016-09-04,78.0
2016-09-05,78.0
2016-09-06,78.0
2016-09-07,78.0
2016-09-08,78.0
2016-09-09,78.0
2016-09-10,78.0
2016-09-11,78.0
2016-09-12,77.71428571428571
2016-09-13,77.42857142857143
2016-09-14,77.14285714285714
2016-09-15,76.85714285714286
2016-09-16,76.57142857142857
2016-09-17,76.28571428571429
2016-09-18,76.0
2016-09-19,75.71428571428571
2016-09-20,75.42857142857143
2016-09-21,75.14285714285714
2016-09-22,74.85714285714286
2016-09-23,74.57142857142857
2016-09-24,74.28571428571429
2016-09-25,74.0
2016-09-26,73.85714285714286
2016-09-27,73.71428571428571
2016-09-28,73.57142857142857
2016-09-29,73.42857142857143
2016-09-30,73.28571428571429
2016-10-01,73.14285714285714
2016-10-02,73.0
2016-10-03,73.14285714285714
2016-10-04,73.28571428571429
2016-10-05,73.42857142857143
2016-10-06,73.57142857142857
2016-10-07,73.71428571428571
2016-10-08,73.85714285714286
2016-10-09,74.0
2016-10-10,74.0
2016-10-11,74.0
2016-10-12,74.0
2016-10-13,74.0
2016-10-14,74.0
2016-10-15,74.0
2016-10-16,74.0
2016-10-17,73.57142857142857
2016-10-18,73.14285714285714
2016-10-19,72.71428571428571
2016-10-20,72.28571428571429
2016-10-21,71.85714285714286
2016-10-22,71.42857142857143
2016-10-23,71.0
2016-10-24,71.0
2016-10-25,71.0
2016-10-26,71.0
2016-10-27,71.0
2016-10-28,71.0
2016-10-29,71.0
2016-10-30,71.0
2016-10-31,70.71428571428571
2016-11-01,70.42857142857143
2016-11-02,70.14285714285714
2016-11-03,69.85714285714286
2016-11-04,69.57142857142857
2016-11-05,69.28571428571429
2016-11-06,69.0
2016-11-07,69.0
2016-11-08,69.0
2016-11-09,69.0
2016-11-10,69.0
2016-11-11,69.0
2016-11-12,69.0
2016-11-13,69.0
2016-11-14,69.28571428571429
2016-11-15,69.57142857142857
2016-11-16,69.85714285714286
2016-11-17,70.14285714285714
2016-11-18,70.42857142857143
2016-11-19,70.71428571428571
2016-11-20,71.0
2016-11-21,71.0
2016-11-22,71.0
2016-11-23,71.0
2016-11-24,71.0
2016-11-25,71.0
2016-11-26,71.0
2016-11-27,71.0
2016-11-28,71.28571428571429
2016-11-29,71.57142857142857
2016-11-30,71.85714285714286
2016-12-01,72.14285714285714
2016-12-02,72.42857142857143
2016-12-03,72.71428571428571
2016-12-04,73.0
2016-12-05,73.14285714285714
2016-12-06,73.28571428571429
2016-12-07,73.42857142857143
2016-12-08,73.57142857142857
2016-12-09,73.71428571428571
2016-12-10,73.85714285714286
2016-12-11,74.0
2016-12-12,74.42857142857143
2016-12-13,74.85714285714286
2016-12-14,75.28571428571429
2016-12-15,75.71428571428571
2016-12-16,76.14285714285714
2016-12-17,76.57142857142857
2016-12-18,77.0
2016-12-19,78.0
2016-12-20,79.0
2016-12-21,80.0
2016-12-22,81.0
2016-12-23,82.0
2016-12-24,83.0
2016-12-25,84.0
2016-12-26,82.85714285714286
2016-12-27,81.71428571428571
2016-12-28,80.57142857142857
2016-12-29,79.42857142857143
2016-12-30,78.28571428571429
2016-12-31,77.14285714285714
2017-01-01,76.0
2017-01-02,75.57142857142857
2017-01-03,75.14285714285714
2017-01-04,74.71428571428571
2017-01-05,74.28571428571429
2017-01-06,73.85714285714286
2017-01-07,73.42857142857143
2017-01-08,73.0
2017-01-09,73.0
2017-01-10,73.0
2017-01-11,73.0
2017-01-12,73.0
2017-01-13,73.0
2017-01-14,73.0
2017-01-15,73.0
2017-01-16,73.0
2017-01-17,73.0
2017-01-18,73.0
2017-01-19,73.0
2017-01-20,73.0
2017-01-21,73.0
2017-01-22,73.0
2017-01-23,72.57142857142857
2017-01-24,72.14285714285714
2017-01-25,71.71428571428571
2017-01-26,71.28571428571429
2017-01-27,70.85714285714286
2017-01-28,70.42857142857143
2017-01-29,70.0
2017-01-30,70.0
2017-01-31,70.0
2017-02-01,70.0
2017-02-02,70.0
2017-02-03,70.0
2017-02-04,70.0
2017-02-05,70.0
2017-02-06,69.85714285714286
2017-02-07,69.71428571428571
2017-02-08,69.57142857142857
2017-02-09,69.42857142857143
2017-02-10,69.28571428571429
2017-02-11,69.14285714285714
2017-02-12,69.0
2017-02-13,69.14285714285714
2017-02-14,69.28571428571429
2017-02-15,69.42857142857143
2017-02-16,69.57142857142857
2017-02-17,69.71428571428571
2017-02-18,69.85714285714286
2017-02-19,70.0
2017-02-20,70.14285714285714
2017-02-21,70.28571428571429
2017-02-22,70.42857142857143
2017-02-23,70.57142857142857
2017-02-24,70.71428571428571
2017-02-25,70.85714285714286
2017-02-26,71.0
2017-02-27,70.57142857142857
2017-02-28,70.14285714285714
2017-03-01,69.71428571428571
2017-03-02,69.28571428571429
2017-03-03,68.85714285714286
2017-03-04,68.42857142857143
2017-03-05,68.0
2017-03-06,67.85714285714286
2017-03-07,67.71428571428571
2017-03-08,67.57142857142857
2017-03-09,67.42857142857143
2017-03-10,67.28571428571429
2017-03-11,67.14285714285714
2017-03-12,67.0
2017-03-13,67.28571428571429
2017-03-14,67.57142857142857
2017-03-15,67.85714285714286
2017-03-16,68.14285714285714
2017-03-17,68.42857142857143
2017-03-18,68.71428571428571
2017-03-19,69.0
2017-03-20,68.85714285714286
2017-03-21,68.71428571428571
2017-03-22,68.57142857142857
2017-03-23,68.42857142857143
2017-03-24,68.28571428571429
2017-03-25,68.14285714285714
2017-03-26,68.0
2017-03-27,67.71428571428571
2017-03-28,67.42857142857143
2017-03-29,67.14285714285714
2017-03-30,66.85714285714286
2017-03-31,66.57142857142857
2017-04-01,66.28571428571429
2017-04-02,66.0
2017-04-03,66.0
2017-04-04,66.0
2017-04-05,66.0
2017-04-06,66.0
2017-04-07,66.0
2017-04-08,66.0
2017-04-09,66.0
2017-04-10,66.28571428571429
2017-04-11,66.57142857142857
2017-04-12,66.85714285714286
2017-04-13,67.14285714285714
2017-04-14,67.42857142857143
2017-04-15,67.71428571428571
2017-04-16,68.0
2017-04-17,67.42857142857143
2017-04-18,66.85714285714286
2017-04-19,66.28571428571429
2017-04-20,65.71428571428571
2017-04-21,65.14285714285714
2017-04-22,64.57142857142857
2017-04-23,64.0
2017-04-24,64.0
2017-04-25,64.0
2017-04-26,64.0
2017-04-27,64.0
2017-04-28,64.0
2017-04-29,64.0
2017-04-30,64.0
2017-05-01,63.714285714285715
2017-05-02,63.42857142857143
2017-05-03,63.142857142857146
2017-05-04,62.857142857142854
2017-05-05,62.57142857142857
2017-05-06,62.285714285714285
2017-05-07,62.0
2017-05-08,62.285714285714285
2017-05-09,62.57142857142857
2017-05-10,62.857142857142854
2017-05-11,63.142857142857146
2017-05-12,63.42857142857143
2017-05-13,63.714285714285715
2017-05-14,64.0
2017-05-15,64.0
2017-05-16,64.0
2017-05-17,64.0
2017-05-18,64.0
2017-05-19,64.0
2017-05-20,64.0
2017-05-21,64.0
2017-05-22,64.14285714285714
2017-05-23,64.28571428571429
2017-05-24,64.42857142857143
2017-05-25,64.57142857142857
2017-05-26,64.71428571428571
2017-05-27,64.85714285714286
2017-05-28,65.0
2017-05-29,64.85714285714286
2017-05-30,64.71428571428571
2017-05-31,64.57142857142857
2017-06-01,64.42857142857143
2017-06-02,64.28571428571429
2017-06-03,64.14285714285714
2017-06-04,64.0
2017-06-05,63.857142857142854
2017-06-06,63.714285714285715
2017-06-07,63.57142857142857
2017-06-08,63.42857142857143
2017-06-09,63.285714285714285
2017-06-10,63.142857142857146
2017-06-11,63.0
2017-06-12,63.57142857142857
2017-06-13,64.14285714285714
2017-06-14,64.71428571428571
2017-06-15,65.28571428571429
2017-06-16,65.85714285714286
2017-06-17,66.42857142857143
2017-06-18,67.0
2017-06-19,66.57142857142857
2017-06-20,66.14285714285714
2017-06-21,65.71428571428571
2017-06-22,65.28571428571429
2017-06-23,64.85714285714286
2017-06-24,64.42857142857143
2017-06-25,64.0
2017-06-26,64.14285714285714
2017-06-27,64.28571428571429
2017-06-28,64.42857142857143
2017-06-29,64.57142857142857
2017-06-30,64.71428571428571
2017-07-01,64.85714285714286
2017-07-02,65.0
2017-07-03,65.0
2017-07-04,65.0
2017-07-05,65.0
2017-07-06,65.0
2017-07-07,65.0
2017-07-08,65.0
2017-07-09,65.0
2017-07-10,64.85714285714286
2017-07-11,64.71428571428571
2017-07-12,64.57142857142857
2017-07-13,64.42857142857143
2017-07-14,64.28571428571429
2017-07-15,64.14285714285714
2017-07-16,64.0
2017-07-17,64.0
2017-07-18,64.0
2017-07-19,64.0
2017-07-20,64.0
2017-07-21,64.0
2017-07-22,64.0
2017-07-23,64.0
2017-07-24,64.14285714285714
2017-07-25,64.28571428571429
2017-07-26,64.42857142857143
2017-07-27,64.57142857142857
2017-07-28,64.71428571428571
2017-07-29,64.85714285714286
2017-07-30,65.0
2017-07-31,64.71428571428571
2017-08-01,64.42857142857143
2017-08-02,64.14285714285714
2017-08-03,63.857142857142854
2017-08-04,63.57142857142857
2017-08-05,63.285714285714285
2017-08-06,63.0
2017-08-07,62.857142857142854
2017-08-08,62.714285714285715
2017-08-09,62.57142857142857
2017-08-10,62.42857142857143
2017-08-11,62.285714285714285
2017-08-12,62.142857142857146
2017-08-13,62.0
2017-08-14,62.57142857142857
2017-08-15,63.142857142857146
2017-08-16,63.714285714285715
2017-08-17,64.28571428571429
2017-08-18,64.85714285714286
2017-08-19,65.42857142857143
2017-08-20,66.0
2017-08-21,65.42857142857143
2017-08-22,64.85714285714286
2017-08-23,64.28571428571429
2017-08-24,63.714285714285715
2017-08-25,63.142857142857146
2017-08-26,62.57142857142857
2017-08-27,62.0
2017-08-28,61.857142857142854
2017-08-29,61.714285714285715
2017-08-30,61.57142857142857
2017-08-31,61.42857142857143
2017-09-01,61.285714285714285
2017-09-02,61.142857142857146
2017-09-03,61.0
2017-09-04,61.0
2017-09-05,61.0
2017-09-06,61.0
2017-09-07,61.0
2017-09-08,61.0
2017-09-09,61.0
2017-09-10,61.0
2017-09-11,61.142857142857146
2017-09-12,61.285714285714285
2017-09-13,61.42857142857143
2017-09-14,61.57142857142857
2017-09-15,61.714285714285715
2017-09-16,61.857142857142854
2017-09-17,62.0
2017-09-18,61.857142857142854
2017-09-19,61.714285714285715
2017-09-20,61.57142857142857
2017-09-21,61.42857142857143
2017-09-22,61.285714285714285
2017-09-23,61.142857142857146
2017-09-24,61.0
2017-09-25,60.857142857142854
2017-09-26,60.714285714285715
2017-09-27,60.57142857142857
2017-09-28,60.42857142857143
2017-09-29,60.285714285714285
2017-09-30,60.142857142857146
2017-10-01,60.0
2017-10-02,60.0
2017-10-03,60.0
2017-10-04,60.0
2017-10-05,60.0
2017-10-06,60.0
2017-10-07,60.0
2017-10-08,60.0
2017-10-09,59.714285714285715
2017-10-10,59.42857142857143
2017-10-11,59.142857142857146
2017-10-12,58.857142857142854
2017-10-13,58.57142857142857
2017-10-14,58.285714285714285
2017-10-15,58.0
2017-10-16,58.285714285714285
2017-10-17,58.57142857142857
2017-10-18,58.857142857142854
2017-10-19,59.142857142857146
2017-10-20,59.42857142857143
2017-10-21,59.714285714285715
2017-10-22,60.0
2017-10-23,60.0
2017-10-24,60.0
2017-10-25,60.0
2017-10-26,60.0
2017-10-27,60.0
2017-10-28,60.0
2017-10-29,60.0
2017-10-30,60.142857142857146
2017-10-31,60.285714285714285
2017-11-01,60.42857142857143
2017-11-02,60.57142857142857
2017-11-03,60.714285714285715
2017-11-04,60.857142857142854
2017-11-05,61.0
2017-11-06,61.0
2017-11-07,61.0
2017-11-08,61.0
2017-11-09,61.0
2017-11-10,61.0
2017-11-11,61.0
2017-11-12,61.0
2017-11-13,60.857142857142854
2017-11-14,60.714285714285715
2017-11-15,60.57142857142857
2017-11-16,60.42857142857143
2017-11-17,60.285714285714285
2017-11-18,60.142857142857146
2017-11-19,60.0
2017-11-20,60.0
2017-11-21,60.0
2017-11-22,60.0
2017-11-23,60.0
2017-11-24,60.0
2017-11-25,60.0
2017-11-26,60.0
2017-11-27,59.857142857142854
2017-11-28,59.714285714285715
2017-11-29,59.57142857142857
2017-11-30,59.42857142857143
2017-12-01,59.285714285714285
2017-12-02,59.142857142857146
2017-12-03,59.0
2017-12-04,58.857142857142854
2017-12-05,58.714285714285715
2017-12-06,58.57142857142857
2017-12-07,58.42857142857143
2017-12-08,58.285714285714285
2017-12-09,58.142857142857146
2017-12-10,58.0
2017-12-11,58.42857142857143
2017-12-12,58.857142857142854
2017-12-13,59.285714285714285
2017-12-14,59.714285714285715
2017-12-15,60.142857142857146
2017-12-16,60.57142857142857
2017-12-17,61.0
2017-12-18,62.142857142857146
2017-12-19,63.285714285714285
2017-12-20,64.42857142857143
2017-12-21,65.57142857142857
2017-12-22,66.71428571428571
2017-12-23,67.85714285714286
2017-12-24,69.0
2017-12-25,68.28571428571429
2017-12-26,67.57142857142857
2017-12-27,66.85714285714286
2017-12-28,66.14285714285714
2017-12-29,65.42857142857143
2017-12-30,64.71428571428571
2017-12-31,64.0
2018-01-01,63.42857142857143
2018-01-02,62.857142857142854
2018-01-03,62.285714285714285
2018-01-04,61.714285714285715
2018-01-05,61.142857142857146
2018-01-06,60.57142857142857
2018-01-07,60.0
2018-01-08,60.0
2018-01-09,60.0
2018-01-10,60.0
2018-01-11,60.0
2018-01-12,60.0
2018-01-13,60.0
2018-01-14,60.0
2018-01-15,59.857142857142854
2018-01-16,59.714285714285715
2018-01-17,59.57142857142857
2018-01-18,59.42857142857143
2018-01-19,59.285714285714285
2018-01-20,59.142857142857146
2018-01-21,59.0
2018-01-22,59.142857142857146
2018-01-23,59.285714285714285
2018-01-24,59.42857142857143
2018-01-25,59.57142857142857
2018-01-26,59.714285714285715
2018-01-27,59.857142857142854
2018-01-28,60.0
2018-01-29,59.714285714285715
2018-01-30,59.42857142857143
2018-01-31,59.142857142857146
2018-02-01,58.857142857142854
2018-02-02,58.57142857142857
2018-02-03,58.285714285714285
2018-02-04,58.0
2018-02-05,57.857142857142854
2018-02-06,57.714285714285715
2018-02-07,57.57142857142857
2018-02-08,57.42857142857143
2018-02-09,57.285714285714285
2018-02-10,57.142857142857146
2018-02-11,57.0
2018-02-12,56.714285714285715
2018-02-13,56.42857142857143
2018-02-14,56.142857142857146
2018-02-15,55.857142857142854
2018-02-16,55.57142857142857
2018-02-17,55.285714285714285
2018-02-18,55.0
2018-02-19,55.0
2018-02-20,55.0
2018-02-21,55.0
2018-02-22,55.0
2018-02-23,55.0
2018-02-24,55.0
2018-02-25,55.0
2018-02-26,55.285714285714285
2018-02-27,55.57142857142857
2018-02-28,55.857142857142854
2018-03-01,56.142857142857146
2018-03-02,56.42857142857143
2018-03-03,56.714285714285715
2018-03-04,57.0
2018-03-05,57.285714285714285
2018-03-06,57.57142857142857
2018-03-07,57.857142857142854
2018-03-08,58.142857142857146
2018-03-09,58.42857142857143
2018-03-10,58.714285714285715
2018-03-11,59.0
2018-03-12,59.0
2018-03-13,59.0
2018-03-14,59.0
2018-03-15,59.0
2018-03-16,59.0
2018-03-17,59.0
2018-03-18,59.0
2018-03-19,59.142857142857146
2018-03-20,59.285714285714285
2018-03-21,59.42857142857143
2018-03-22,59.57142857142857
2018-03-23,59.714285714285715
2018-03-24,59.857142857142854
2018-03-25,60.0
2018-03-26,59.57142857142857
2018-03-27,59.142857142857146
2018-03-28,58.714285714285715
2018-03-29,58.285714285714285
2018-03-30,57.857142857142854
2018-03-31,57.42857142857143
2018-04-01,57.0
2018-04-02,56.857142857142854
2018-04-03,56.714285714285715
2018-04-04,56.57142857142857
2018-04-05,56.42857142857143
2018-04-06,56.285714285714285
2018-04-07,56.142857142857146
2018-04-08,56.0
2018-04-09,55.714285714285715
2018-04-10,55.42857142857143
2018-04-11,55.142857142857146
2018-04-12,54.857142857142854
2018-04-13,54.57142857142857
2018-04-14,54.285714285714285
2018-04-15,54.0
2018-04-16,53.857142857142854
2018-04-17,53.714285714285715
2018-04-18,53.57142857142857
2018-04-19,53.42857142857143
2018-04-20,53.285714285714285
2018-04-21,53.142857142857146
2018-04-22,53.0
2018-04-23,53.142857142857146
2018-04-24,53.285714285714285
2018-04-25,53.42857142857143
2018-04-26,53.57142857142857
2018-04-27,53.714285714285715
2018-04-28,53.857142857142854
2018-04-29,54.0
2018-04-30,54.285714285714285
2018-05-01,54.57142857142857
2018-05-02,54.857142857142854
2018-05-03,55.142857142857146
2018-05-04,55.42857142857143
2018-05-05,55.714285714285715
2018-05-06,56.0
2018-05-07,55.857142857142854
2018-05-08,55.714285714285715
2018-05-09,55.57142857142857
2018-05-10,55.42857142857143
2018-05-11,55.285714285714285
2018-05-12,55.142857142857146
2018-05-13,55.0
2018-05-14,55.0
2018-05-15,55.0
2018-05-16,55.0
2018-05-17,55.0
2018-05-18,55.0
2018-05-19,55.0
2018-05-20,55.0
2018-05-21,55.285714285714285
2018-05-22,55.57142857142857
2018-05-23,55.857142857142854
2018-05-24,56.142857142857146
2018-05-25,56.42857142857143
2018-05-26,56.714285714285715
2018-05-27,57.0
2018-05-28,56.857142857142854
2018-05-29,56.714285714285715
2018-05-30,56.57142857142857
2018-05-31,56.42857142857143
2018-06-01,56.285714285714285
2018-06-02,56.142857142857146
2018-06-03,56.0
